Scenario,% Diff,Weighted % Diff,Incidence Check,Cause Check
scenario_1462,0.36464104263792196,0.5972721986680049,False,False
scenario_1606,0.24797573115519092,0.25239359905241027,False,True
scenario_1312,0.34595897309927687,0.36463324680629244,False,False
scenario_0857,0.5044676730705439,0.8108830090572279,False,False
scenario_0598,0.8022391767838087,1.0964993586957805,False,True
scenario_0557,0.28360500479070655,0.2742689301252277,False,True
scenario_1203,0.5157517545743734,0.8522702021899635,False,False
scenario_0005,0.46206327528256563,0.6350204410912269,False,False
scenario_0014,0.46704919581558196,0.5597344559807134,False,False
scenario_0561,0.46999769718888607,0.7278316355916188,False,False
scenario_1776,0.2908312079596068,0.2840512068903068,False,True
scenario_0584,0.517933343399449,0.492336510030536,False,False
scenario_1452,0.39237655181669906,0.6090495249668331,False,False
scenario_0589,0.45839099672279565,0.6162392205918377,False,False
scenario_0831,0.24848866619407153,0.3372751741072349,False,False
scenario_0806,0.68436518049907,1.1129447201527125,False,False
scenario_1383,0.31703455259108493,0.3321337514301779,False,False
